business_name,address,phone,category,neighborhood,google_maps_url,website_url,quality_score,platform,est_monthly_cost,pain_points,priority_rank,outreach_doc_ready,place_id,rating,user_ratings_total
Surf Thru Express Car Wash,"3847 W River Rd, Tucson, AZ 85741, USA",+1 520-447-5142,car_wash,casas-adobes,https://maps.google.com/?q=Surf%20Thru%20Express%20Car%20Wash%203847%20W%20River%20Rd%2C%20Tucson%2C%20AZ%2085741%2C%20USA,https://www.surfthruexpress.com/,2,,0,has website,320,false,ChIJJUFnnCB11oYRha8_i1njk_Y,4.2,860
ATM (Mister Car Wash),"8175 N Oracle Rd, Tucson, AZ 85704, USA",+1 520-326-1755,car_wash,casas-adobes,https://maps.google.com/?q=ATM%20%28Mister%20Car%20Wash%29%208175%20N%20Oracle%20Rd%2C%20Tucson%2C%20AZ%2085704%2C%20USA,https://mistercarwash.com/,2,,0,has website,321,false,ChIJf_WugcoM1oYRYk2kOM5f0Ag,2.6,7
Mister Car Wash,"8175 N Oracle Rd, Tucson, AZ 85704, USA",+1 520-326-1755,car_wash,casas-adobes,https://maps.google.com/?q=Mister%20Car%20Wash%208175%20N%20Oracle%20Rd%2C%20Tucson%2C%20AZ%2085704%2C%20USA,https://mistercarwash.com/store/oro-valley/?utm_source=google&utm_medium=organic&utm_campaign=gbp,2,,0,has website,322,false,ChIJqaon1qUN1oYRYEXS0NjhQZ8,3.9,726
Mister Car Wash,"3870 W Cortaro Farms Rd, Tucson, AZ 85742, USA",+1 520-338-8676,car_wash,casas-adobes,https://maps.google.com/?q=Mister%20Car%20Wash%203870%20W%20Cortaro%20Farms%20Rd%2C%20Tucson%2C%20AZ%2085742%2C%20USA,https://mistercarwash.com/store/thornydale/?utm_source=google&utm_medium=organic&utm_campaign=gbp,2,,0,has website,323,false,ChIJTxQKbEAL1oYRsk7-7eaZCsA,4.4,390
Mega Wash,"6260 N Travel Center Dr, Tucson, AZ 85743, USA",,car_wash,casas-adobes,https://maps.google.com/?q=Mega%20Wash%206260%20N%20Travel%20Center%20Dr%2C%20Tucson%2C%20AZ%2085743%2C%20USA,,1,,0,no website,324,false,ChIJ7XHtWCB11oYR2W4SKUdHzVY,3,2
Speedy Wash,"Marana, AZ 85741, USA",,car_wash,casas-adobes,https://maps.google.com/?q=Speedy%20Wash%20Marana%2C%20AZ%2085741%2C%20USA,,1,,0,no website,325,false,ChIJWWK6Ky111oYRdCu0gB45HaA,,
Super Star Car Wash,"401 W Orange Grove Rd, Tucson, AZ 85704, USA",+1 623-536-5956,car_wash,casas-adobes,https://maps.google.com/?q=Super%20Star%20Car%20Wash%20401%20W%20Orange%20Grove%20Rd%2C%20Tucson%2C%20AZ%2085704%2C%20USA,https://locations.superstarcarwashaz.com/az/tucson/401-w-orange-grove-rd?utm_source=gmb&utm_medium=yext&utm_campaign=store_2046&y_source=1_MjAxNjYxODUzMi03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,2,,0,has website,326,false,ChIJeelSWtNz1oYRO2PpPLgKlWo,4.5,611
Clean Freak Car Wash,"4300 W Ina Rd, Tucson, AZ 85741, USA",+1 520-639-6146,car_wash,casas-adobes,https://maps.google.com/?q=Clean%20Freak%20Car%20Wash%204300%20W%20Ina%20Rd%2C%20Tucson%2C%20AZ%2085741%2C%20USA,https://cleanfreakcarwash.com/,2,,0,has website,327,false,ChIJMZHmn18L1oYR8mT3m6AzvbE,4.1,640
Auto Wash Express,"4405 W Ina Rd, Tucson, AZ 85741, USA",+1 520-345-6769,car_wash,casas-adobes,https://maps.google.com/?q=Auto%20Wash%20Express%204405%20W%20Ina%20Rd%2C%20Tucson%2C%20AZ%2085741%2C%20USA,http://www.azautowashexpress.com/,2,,0,has website,328,false,ChIJT7JvsDJ11oYReo2ddxD6xGs,4.3,349
Carpet Police,"7320 N La Cholla Blvd, Tucson, AZ 85741, USA",+1 520-877-9300,laundry,casas-adobes,https://maps.google.com/?q=Carpet%20Police%207320%20N%20La%20Cholla%20Blvd%2C%20Tucson%2C%20AZ%2085741%2C%20USA,https://carpetpolice.com/contact-us/,2,,0,has website,329,false,ChIJVVUok7F01oYRA4CLfZfBUM8,4.2,5
Mr Pro Carpet Cleaning,"2001 W Omar Dr, Tucson, AZ 85704, USA",+1 520-504-5828,laundry,casas-adobes,https://maps.google.com/?q=Mr%20Pro%20Carpet%20Cleaning%202001%20W%20Omar%20Dr%2C%20Tucson%2C%20AZ%2085704%2C%20USA,,1,,0,no website,330,false,ChIJJRCz7KV01oYR-1-4OmQWnQU,3,4
Steamy Concepts - North Tucson,"3216 W Liberty Tree Ln, Tucson, AZ 85741, USA",+1 520-497-2272,laundry,casas-adobes,https://maps.google.com/?q=Steamy%20Concepts%20-%20North%20Tucson%203216%20W%20Liberty%20Tree%20Ln%2C%20Tucson%2C%20AZ%2085741%2C%20USA,https://www.steamyconcepts.com/locations/north-tucson/,2,,0,has website,331,false,ChIJCVfsHqFv1oYR57kjwZ08wzA,4.8,678
Jc Carpet Cleaning,"2441 W Oracle Jaynes Station Rd, Tucson, AZ 85741, USA",,laundry,casas-adobes,https://maps.google.com/?q=Jc%20Carpet%20Cleaning%202441%20W%20Oracle%20Jaynes%20Station%20Rd%2C%20Tucson%2C%20AZ%2085741%2C%20USA,,1,,0,no website,332,false,ChIJAQDk_5J01oYRYP2ZDhZCcN0,5,1
Orange Grove Laundromat,"3684 W Orange Grove Rd, Tucson, AZ 85741, USA",+1 520-797-8877,laundry,casas-adobes,https://maps.google.com/?q=Orange%20Grove%20Laundromat%203684%20W%20Orange%20Grove%20Rd%2C%20Tucson%2C%20AZ%2085741%2C%20USA,https://orangegrovelaundromat.com/,2,,0,has website,333,false,ChIJzWgrnOd11oYRAaA30Rh821o,3.5,29
Sparkle Cleaners - Oracle,"7090 N Oracle Rd #184, Tucson, AZ 85704, USA",+1 520-402-4984,laundry,casas-adobes,https://maps.google.com/?q=Sparkle%20Cleaners%20-%20Oracle%207090%20N%20Oracle%20Rd%20%23184%2C%20Tucson%2C%20AZ%2085704%2C%20USA,http://www.sparklecleaners.com/,2,,0,has website,334,false,ChIJTzdItkBz1oYRmpQbmmMQWbg,4.8,519
Room Of Rugs,"7090 N Oracle Rd #192, Tucson, AZ 85704, USA",+1 520-797-3885,laundry,casas-adobes,https://maps.google.com/?q=Room%20Of%20Rugs%207090%20N%20Oracle%20Rd%20%23192%2C%20Tucson%2C%20AZ%2085704%2C%20USA,https://roomofrugs.com/,2,,0,has website,335,false,ChIJ4xU5skBz1oYRv5ERLp4H8uE,5,168
Catalina Cleaners,"8310 N Thornydale Rd, Tucson, AZ 85741, USA",+1 520-744-7677,laundry,casas-adobes,https://maps.google.com/?q=Catalina%20Cleaners%208310%20N%20Thornydale%20Rd%2C%20Tucson%2C%20AZ%2085741%2C%20USA,,1,,0,no website,336,false,ChIJ_XmLoiAL1oYRNEkFcsiHgZw,3.3,9
Super Cleaners Laundromat & Alterations,"4140 W Ina Rd STE 100, Tucson, AZ 85741, USA",+1 520-395-2519,laundry,casas-adobes,https://maps.google.com/?q=Super%20Cleaners%20Laundromat%20%26%20Alterations%204140%20W%20Ina%20Rd%20STE%20100%2C%20Tucson%2C%20AZ%2085741%2C%20USA,,1,,0,no website,337,false,ChIJv1e1StMK1oYR0eLm0_ilsys,4.1,299
Tucson Cleanpro - Carpet Cleaner,"7509 N Oldfather Rd #1623, Tucson, AZ 85741, USA",+1 520-975-3172,laundry,casas-adobes,https://maps.google.com/?q=Tucson%20Cleanpro%20-%20Carpet%20Cleaner%207509%20N%20Oldfather%20Rd%20%231623%2C%20Tucson%2C%20AZ%2085741%2C%20USA,,1,,0,no website,338,false,ChIJw-OGL9IK1oYRwdMnfSvUyjs,5,11
Specialty Cleaning Services,"3432 W Sunset Rd, Tucson, AZ 85705, USA",+1 520-370-1666,laundry,casas-adobes,https://maps.google.com/?q=Specialty%20Cleaning%20Services%203432%20W%20Sunset%20Rd%2C%20Tucson%2C%20AZ%2085705%2C%20USA,,1,,0,no website,339,false,ChIJJefrqeR01oYRMuDmfiHxMX8,2.8,42
Sparkle Cleaners - Rudasill,"6001 N Oracle Rd, Tucson, AZ 85704, USA",+1 520-391-9522,laundry,casas-adobes,https://maps.google.com/?q=Sparkle%20Cleaners%20-%20Rudasill%206001%20N%20Oracle%20Rd%2C%20Tucson%2C%20AZ%2085704%2C%20USA,http://www.sparklecleaners.com/,2,,0,has website,340,false,ChIJDa8JCXNz1oYRBCgm3_GVnLs,4.7,436
"All Pro Carpet, Tile, Upholstery & Biohazard Cleaning","4377 W Rae Cir, Tucson, AZ 85741, USA",+1 520-888-7563,laundry,casas-adobes,https://maps.google.com/?q=All%20Pro%20Carpet%2C%20Tile%2C%20Upholstery%20%26%20Biohazard%20Cleaning%204377%20W%20Rae%20Cir%2C%20Tucson%2C%20AZ%2085741%2C%20USA,https://allprocarpetcleaningaz.com/,2,,0,has website,341,false,ChIJb1QPEYVz1oYR_vjhR99_G2E,5,34
Shaffer Dry Cleaning & Laundry - Oracle,"6002 N Oracle Rd, Tucson, AZ 85704, USA",+1 520-839-3421,laundry,casas-adobes,https://maps.google.com/?q=Shaffer%20Dry%20Cleaning%20%26%20Laundry%20-%20Oracle%206002%20N%20Oracle%20Rd%2C%20Tucson%2C%20AZ%2085704%2C%20USA,http://shafferdrycleaning.com/,2,,0,has website,342,false,ChIJS3p7F3Nz1oYR95IJ-Mu8O-Q,4.7,185
OR Locksmith,"2262 W Magee Rd STE 3, Tucson, AZ 85742, USA",+1 520-436-5732,locksmith,casas-adobes,https://maps.google.com/?q=OR%20Locksmith%202262%20W%20Magee%20Rd%20STE%203%2C%20Tucson%2C%20AZ%2085742%2C%20USA,https://locksmithtucson.us/,2,,0,has website,343,false,ChIJRzPwGy8hWgoRYAXLMWeX1xU,4.9,126
KeyMe Locksmiths,"3770 W Ina Rd, Tucson, AZ 85741, USA",+1 520-363-1096,locksmith,casas-adobes,https://maps.google.com/?q=KeyMe%20Locksmiths%203770%20W%20Ina%20Rd%2C%20Tucson%2C%20AZ%2085741%2C%20USA,https://key.me/kiosks/arizona/tucson/tucson/locksmith-key-copy-tucson-fry-s-85741-arizona,2,,0,has website,344,false,ChIJ_Yjd-A111oYRuwqeVHx6-TU,3.8,4
Minute Key,"4075 W Ina Rd, Tucson, AZ 85741, USA",+1 805-472-6062,locksmith,casas-adobes,https://maps.google.com/?q=Minute%20Key%204075%20W%20Ina%20Rd%2C%20Tucson%2C%20AZ%2085741%2C%20USA,https://www.minutekey.com/key-services/arizona/tucson/locksmith-key-copy-duplication-4075-west-ina-road/364/,2,,0,has website,345,false,ChIJd9EPirp11oYREHxgAcVJxqM,1.8,5
Minute Key,"3925 W Costco Dr, Tucson, AZ 85741, USA",+1 805-472-6062,locksmith,casas-adobes,https://maps.google.com/?q=Minute%20Key%203925%20W%20Costco%20Dr%2C%20Tucson%2C%20AZ%2085741%2C%20USA,https://www.minutekey.com/key-services/arizona/tucson/locksmith-key-copy-duplication-3925-w-costco-dr/34556/,2,,0,has website,346,false,ChIJoxH8FA511oYR7zrlsoo0AW0,,
Carl Express Locks & Keys,"4113 W Orleans St, Tucson, AZ 85741, USA",+1 520-848-4824,locksmith,casas-adobes,https://maps.google.com/?q=Carl%20Express%20Locks%20%26%20Keys%204113%20W%20Orleans%20St%2C%20Tucson%2C%20AZ%2085741%2C%20USA,,1,,0,no website,348,false,ChIJndxA68QL1oYRluPYh-KtAjM,,
Mendel's Wife The Tailor - Rudasill,"6001 N Oracle Rd, Tucson, AZ 85704, USA",+1 520-887-9600,tailor,casas-adobes,https://maps.google.com/?q=Mendel%27s%20Wife%20The%20Tailor%20-%20Rudasill%206001%20N%20Oracle%20Rd%2C%20Tucson%2C%20AZ%2085704%2C%20USA,https://www.sparklecleaners.com/alterations-repairs/,2,,0,has website,349,false,ChIJVcWnCXNz1oYRsTBmeTDOkCA,4,1
Paw Palace Puppies,"5981 N Antillon Pl, Tucson, AZ 85741, USA",+1 520-988-3999,pet_store,casas-adobes,https://maps.google.com/?q=Paw%20Palace%20Puppies%205981%20N%20Antillon%20Pl%2C%20Tucson%2C%20AZ%2085741%2C%20USA,https://pawpalacepuppies.com/,2,,0,has website,350,false,ChIJz3s9jOwK1oYRkkXPgVk_fGE,4.7,163
Cold Blooded Exotics,"3924 W Ina Rd #302, Tucson, AZ 85741, USA",+1 520-744-2794,pet_store,casas-adobes,https://maps.google.com/?q=Cold%20Blooded%20Exotics%203924%20W%20Ina%20Rd%20%23302%2C%20Tucson%2C%20AZ%2085741%2C%20USA,https://www.facebook.com/people/Cold-Blooded-Exotics/100056202676464/,2,,0,has website,351,false,ChIJ60GMatB11oYRXP6ir28C2Qs,4.7,202
Shark Reef,"4145 W Ina Rd, Tucson, AZ 85741, USA",+1 520-965-7157,pet_store,casas-adobes,https://maps.google.com/?q=Shark%20Reef%204145%20W%20Ina%20Rd%2C%20Tucson%2C%20AZ%2085741%2C%20USA,https://sharkreef.fish/,2,,0,has website,352,false,ChIJRR8z1_pz1oYRTUCTY7p4lKk,4.8,215
Rosie's Barket DIY Dog Wash OV,"7960 N Oracle Rd, Oro Valley, AZ 85704, USA",+1 520-304-1029,pet_store,casas-adobes,https://maps.google.com/?q=Rosie%27s%20Barket%20DIY%20Dog%20Wash%20OV%207960%20N%20Oracle%20Rd%2C%20Oro%20Valley%2C%20AZ%2085704%2C%20USA,http://rosiesbarket.com/,2,,0,has website,353,false,ChIJy7WqUhxx1oYRipaQQi4yXGM,4.9,129
