business_name,address,phone,category,neighborhood,google_maps_url,website_url,quality_score,platform,registrar,est_monthly_cost,pain_points,priority_rank,outreach_doc_ready,place_id,rating,user_ratings_total,domain_suggestions
Five Points Flowers,"804 S 6th Ave, Tucson, AZ 85701, USA",+1 520-248-5948,florist,fourth-ave-downtown,https://maps.google.com/?q=Five%20Points%20Flowers%20804%20S%206th%20Ave%2C%20Tucson%2C%20AZ%2085701%2C%20USA,http://www.fivepointsflowerstucson.com/,2,wix,GoDaddy.com,0,has website,270,false,ChIJq6oesuhw1oYR76O-pm6cpX0,4.4,16,
Flores Concepts,"843 E 18th St, Tucson, AZ 85719, USA",,florist,fourth-ave-downtown,https://maps.google.com/?q=Flores%20Concepts%20843%20E%2018th%20St%2C%20Tucson%2C%20AZ%2085719%2C%20USA,https://www.floresconcepts.com/careers/index.html,2,wordpress,GoDaddy.com,0,has website,271,false,ChIJXxdR2_Bw1oYRmHMq88tR0CA,,,
rramosby.angie,"1235 W Cedar St, Tucson, AZ 85745, USA",+1 520-236-9827,florist,fourth-ave-downtown,https://maps.google.com/?q=rramosby.angie%201235%20W%20Cedar%20St%2C%20Tucson%2C%20AZ%2085745%2C%20USA,https://www.rramobyangie.com/,2,,unregistered,0,has website,272,false,ChIJQa4sOJxx1oYRimAlEfuOEHA,,,
SavOn Flowers,"1665 E 18th St Ste 111, Tucson, AZ 85719, USA",+1 520-323-7323,florist,fourth-ave-downtown,https://maps.google.com/?q=SavOn%20Flowers%201665%20E%2018th%20St%20Ste%20111%2C%20Tucson%2C%20AZ%2085719%2C%20USA,http://www.savonflowers.com/,2,custom/unknown,GoDaddy.com,0,has website,275,false,ChIJL_Yef7Zx1oYR_yJ_lYOsT_A,4.4,37,
Fry's Food And Drug,"555 E Grant Rd, Tucson, AZ 85705, USA",+1 520-622-1976,florist,fourth-ave-downtown,https://maps.google.com/?q=Fry%27s%20Food%20And%20Drug%20555%20E%20Grant%20Rd%2C%20Tucson%2C%20AZ%2085705%2C%20USA,http://www.frysfood.com/stores/details/660/00021?cid=loc66000021_gmb,2,,Network Solutions,0,has website,276,false,ChIJz-CP_3Fx1oYRl7_I6NusDgo,4,2016,
The Collectors' Territory,"330 E 7th St, Tucson, AZ 85705, USA",+1 520-624-4418,book_store,fourth-ave-downtown,https://maps.google.com/?q=The%20Collectors%27%20Territory%20330%20E%207th%20St%2C%20Tucson%2C%20AZ%2085705%2C%20USA,https://www.harleystoysandcomics.com/,2,,NameCheap,0,has website,277,false,ChIJPS2uT9dz1oYR0fDxqEyvBKY,4.1,224,
Antigone Books,"411 N 4th Ave, Tucson, AZ 85705, USA",+1 520-792-3715,book_store,fourth-ave-downtown,https://maps.google.com/?q=Antigone%20Books%20411%20N%204th%20Ave%2C%20Tucson%2C%20AZ%2085705%2C%20USA,http://www.antigonebooks.com/,2,drupal,Network Solutions,0,has website,278,false,ChIJRzk_VRxx1oYRxbBFQh6HNyM,4.7,862,
Book Stop,"214 N 4th Ave, Tucson, AZ 85705, USA",+1 520-326-6661,book_store,fourth-ave-downtown,https://maps.google.com/?q=Book%20Stop%20214%20N%204th%20Ave%2C%20Tucson%2C%20AZ%2085705%2C%20USA,http://www.bookstoptucson.com/,2,custom/unknown,Bluehost Inc.,0,has website,279,false,ChIJEQnNfR1x1oYR5pJPiI8UK0I,4.6,145,
"Tucson Comic Con, LLC","260 S Church Ave, Tucson, AZ 85701, USA",,book_store,fourth-ave-downtown,https://maps.google.com/?q=Tucson%20Comic%20Con%2C%20LLC%20260%20S%20Church%20Ave%2C%20Tucson%2C%20AZ%2085701%2C%20USA,https://www.tucsoncomic-con.com/,2,,GoDaddy.com,0,has website,280,false,ChIJ0RbxSPJx1oYRmzZr6n3A-Ww,5,3,
Pima Community College Bookstore - Downtown,"1255 N Stone Ave, Tucson, AZ 85709, USA",+1 520-206-7272,book_store,fourth-ave-downtown,https://maps.google.com/?q=Pima%20Community%20College%20Bookstore%20-%20Downtown%201255%20N%20Stone%20Ave%2C%20Tucson%2C%20AZ%2085709%2C%20USA,https://pima.bncollege.com/,2,custom/unknown,unregistered,0,has website,281,false,ChIJzfy4YBZx1oYR0MtmEIRP2-g,4.5,12,
Follett Higher Education Group,"1255 N Stone Ave, Tucson, AZ 85709, USA",+1 520-628-1115,book_store,fourth-ave-downtown,https://maps.google.com/?q=Follett%20Higher%20Education%20Group%201255%20N%20Stone%20Ave%2C%20Tucson%2C%20AZ%2085709%2C%20USA,https://www.follett.com/higher-ed,2,custom/unknown,CSC Corporate Domains,0,has website,282,false,ChIJtXDbaxZx1oYRmRZueRIAwqY,5,1,
Desierto Books,"267 South Avenida del Convento STE 105, Tucson, AZ 85745, USA",+1 520-372-7553,book_store,fourth-ave-downtown,https://maps.google.com/?q=Desierto%20Books%20267%20South%20Avenida%20del%20Convento%20STE%20105%2C%20Tucson%2C%20AZ%2085745%2C%20USA,http://www.desiertobooks.com/,2,squarespace,Network Solutions,0,has website,283,false,ChIJg8N4PVFx1oYRpMQIpTx6o4Y,4.9,26,
University of Arizona Campus Store,"1209 E University Blvd, Tucson, AZ 85721, USA",+1 520-621-2426,book_store,fourth-ave-downtown,https://maps.google.com/?q=University%20of%20Arizona%20Campus%20Store%201209%20E%20University%20Blvd%2C%20Tucson%2C%20AZ%2085721%2C%20USA,http://shop.arizona.edu/,2,custom/unknown,unregistered,0,has website,284,false,ChIJWe0cPAdx1oYRdp1IZlVus8o,4.5,1375,
UA Medical BookStore (AHSC),"1501 N Campbell Ave, Tucson, AZ 85724, USA",+1 520-626-6669,book_store,fourth-ave-downtown,https://maps.google.com/?q=UA%20Medical%20BookStore%20%28AHSC%29%201501%20N%20Campbell%20Ave%2C%20Tucson%2C%20AZ%2085724%2C%20USA,https://shop.arizona.edu/medical,2,custom/unknown,unregistered,0,has website,285,false,ChIJ_cJWQaZx1oYRQvs-N1UQ1as,4,8,
Arunachalananda SEVA Center,"2448 N Estrella Ave, Tucson, AZ 85705, USA",+1 520-616-8020,book_store,fourth-ave-downtown,https://maps.google.com/?q=Arunachalananda%20SEVA%20Center%202448%20N%20Estrella%20Ave%2C%20Tucson%2C%20AZ%2085705%2C%20USA,,1,,,0,no website,286,false,ChIJa-MWOWlx1oYRS-56I7_Pr98,,,arunachalanandasevacenter.com; arunachalanandasevacentertucson.com
Pop Cycle,"422 N 4th Ave, Tucson, AZ 85705, USA",+1 520-622-3297,gift_shop,fourth-ave-downtown,https://maps.google.com/?q=Pop%20Cycle%20422%20N%204th%20Ave%2C%20Tucson%2C%20AZ%2085705%2C%20USA,http://www.popcycleshop.com/?utm_source=GMBListing&utm_medium=organic,2,shopify,GoDaddy.com,0,has website,287,false,ChIJf_oPVhxx1oYRDkRXjUaeGCs,4.8,192,
La Tiendita,"311 N Court Ave, Tucson, AZ 85701, USA",+1 520-622-1922,gift_shop,fourth-ave-downtown,https://maps.google.com/?q=La%20Tiendita%20311%20N%20Court%20Ave%2C%20Tucson%2C%20AZ%2085701%2C%20USA,http://www.elcharrocafe.com/,2,wordpress,GoDaddy.com,0,has website,288,false,ChIJeXni1yFx1oYRFk5f97ftLF0,5,2,
Hola Chingona,"412 E 7th St, Tucson, AZ 85705, USA",,gift_shop,fourth-ave-downtown,https://maps.google.com/?q=Hola%20Chingona%20412%20E%207th%20St%2C%20Tucson%2C%20AZ%2085705%2C%20USA,http://shopholachingona.com/,2,shopify,Domainsovereigns.com LLC,0,has website,289,false,ChIJqWW-FFxx1oYRQ_ZTlq3iyW4,3.6,9,
Old Town Artisans | Downtown Tucson Shops,"201 N Court Ave, Tucson, AZ 85701, USA",+1 520-620-1725,gift_shop,fourth-ave-downtown,https://maps.google.com/?q=Old%20Town%20Artisans%20%7C%20Downtown%20Tucson%20Shops%20201%20N%20Court%20Ave%2C%20Tucson%2C%20AZ%2085701%2C%20USA,https://oldtownartisanstucson.com/,2,custom/unknown,GoDaddy.com,0,has website,290,false,ChIJL-xQjx9x1oYRv-2XK_des6E,4.5,431,
Old Paint Records,"76 W Washington St, Tucson, AZ 85701, USA",+1 520-279-7899,gift_shop,fourth-ave-downtown,https://maps.google.com/?q=Old%20Paint%20Records%2076%20W%20Washington%20St%2C%20Tucson%2C%20AZ%2085701%2C%20USA,http://www.oldpaintrecords.com/,2,,GoDaddy.com,0,has website,291,false,ChIJHyMQiR9x1oYRC-y50L7XpoY,4.8,53,
Art House Centro,"186 N Meyer Ave, Tucson, AZ 85701, USA",+1 520-620-1725,gift_shop,fourth-ave-downtown,https://maps.google.com/?q=Art%20House%20Centro%20186%20N%20Meyer%20Ave%2C%20Tucson%2C%20AZ%2085701%2C%20USA,https://www.instagram.com/arthousecentro/,2,custom/unknown,RegistrarSafe,0,has website,292,false,ChIJw6POiR9x1oYRpBI-O8Sa_jw,4.9,43,
Sagebrush | Saguaro,"735 N 4th Ave, Tucson, AZ 85705, USA",+1 520-443-0520,gift_shop,fourth-ave-downtown,https://maps.google.com/?q=Sagebrush%20%7C%20Saguaro%20735%20N%204th%20Ave%2C%20Tucson%2C%20AZ%2085705%2C%20USA,https://www.sagebrushsaguaro.com/,2,custom/unknown,PDR Ltd. d/b/a PublicDomainRegistry.com,0,has website,293,false,ChIJWVe78ahx1oYRgftp11IUW28,5,10,
Tucson Gear,"245 E Congress St #101, Tucson, AZ 85701, USA",+1 520-551-9011,gift_shop,fourth-ave-downtown,https://maps.google.com/?q=Tucson%20Gear%20245%20E%20Congress%20St%20%23101%2C%20Tucson%2C%20AZ%2085701%2C%20USA,http://tucsongear.com/,2,custom/unknown,SNAPNAMES 14,0,has website,294,false,ChIJU6RuxmFz1oYRczA5oHdjlwY,3.3,60,
Proper Shops,"300 E Congress St, Tucson, AZ 85701, USA",+1 520-907-2122,gift_shop,fourth-ave-downtown,https://maps.google.com/?q=Proper%20Shops%20300%20E%20Congress%20St%2C%20Tucson%2C%20AZ%2085701%2C%20USA,https://www.propershopstucson.com/,2,wix,GoDaddy.com,0,has website,295,false,ChIJCWuhMTlx1oYR3btAN1fR0co,4.9,19,
Shot Time at the Proper Shops,"300 E Congress St, Tucson, AZ 85701, USA",,gift_shop,fourth-ave-downtown,https://maps.google.com/?q=Shot%20Time%20at%20the%20Proper%20Shops%20300%20E%20Congress%20St%2C%20Tucson%2C%20AZ%2085701%2C%20USA,,1,,,0,no website,296,false,ChIJpWRd5Kdx1oYRc_d_eSP31NM,5,2,shottimeatpropershops.com; shottimeatpropershopstucson.com
El Regalo,"320 E Congress St, Tucson, AZ 85701, USA",+1 520-740-1000,gift_shop,fourth-ave-downtown,https://maps.google.com/?q=El%20Regalo%20320%20E%20Congress%20St%2C%20Tucson%2C%20AZ%2085701%2C%20USA,https://elregalotucson.com/,2,shopify,IONOS SE,0,has website,297,false,ChIJnYLRDplx1oYRrOo-OVVsXRE,,,
Ben's Bells,"40 W Broadway Blvd, Tucson, AZ 85701, USA",+1 520-622-1379,gift_shop,fourth-ave-downtown,https://maps.google.com/?q=Ben%27s%20Bells%2040%20W%20Broadway%20Blvd%2C%20Tucson%2C%20AZ%2085701%2C%20USA,https://bensbells.org/,2,wordpress,GoDaddy.com,0,has website,298,false,ChIJq_LzTeBw1oYR3Ut_JJ0TSTM,4.9,91,
The Tucson Fine Mineral Gallery,"465 W St Marys Rd, Tucson, AZ 85701, USA",+1 520-542-3130,gift_shop,fourth-ave-downtown,https://maps.google.com/?q=The%20Tucson%20Fine%20Mineral%20Gallery%20465%20W%20St%20Marys%20Rd%2C%20Tucson%2C%20AZ%2085701%2C%20USA,https://tucsonfineminerals.com/,2,custom/unknown,Team Blue Internet Services IE Limited,0,has website,299,false,ChIJ1RZZEVZx1oYRVOAPa4Cbaeo,4.8,21,
Arizona Poppy,"150 S 4th Ave, Tucson, AZ 85701, USA",+1 480-297-6211,gift_shop,fourth-ave-downtown,https://maps.google.com/?q=Arizona%20Poppy%20150%20S%204th%20Ave%2C%20Tucson%2C%20AZ%2085701%2C%20USA,http://www.instagram.com/arizonapoppyshop,2,custom/unknown,RegistrarSafe,0,has website,300,false,ChIJvRTfzNtx1oYR5UNAx4Vbf7Y,5,187,
Sonoran Rosie,"150 S 4th Ave, Tucson, AZ 85701, USA",+1 480-297-6211,gift_shop,fourth-ave-downtown,https://maps.google.com/?q=Sonoran%20Rosie%20150%20S%204th%20Ave%2C%20Tucson%2C%20AZ%2085701%2C%20USA,http://www.sonoranrosie.store/,2,shopify,Tucows Domains Inc.,0,has website,301,false,ChIJ97bVH7xx1oYRVYP2YgDtezw,4.8,24,
Tumamoc Gifts & Studio,"657 W St Marys Rd suite c6, Tucson, AZ 85701, USA",+1 520-331-9775,gift_shop,fourth-ave-downtown,https://maps.google.com/?q=Tumamoc%20Gifts%20%26%20Studio%20657%20W%20St%20Marys%20Rd%20suite%20c6%2C%20Tucson%2C%20AZ%2085701%2C%20USA,https://facebook.com/TumamocGifts/,2,custom/unknown,RegistrarSafe,0,has website,302,false,ChIJKxa7ewBx1oYRdDcU6aG8LSo,5,8,
Ben's Bells | Main Gate Studio,"816 E University Blvd, Tucson, AZ 85719, USA",+1 520-622-1379,gift_shop,fourth-ave-downtown,https://maps.google.com/?q=Ben%27s%20Bells%20%7C%20Main%20Gate%20Studio%20816%20E%20University%20Blvd%2C%20Tucson%2C%20AZ%2085719%2C%20USA,https://bensbells.org/,2,wordpress,GoDaddy.com,0,has website,303,false,ChIJJ3STaARx1oYRpC5vkx7U4ds,4.9,14,
Arizona Fleet Rebuilders,"530 N 7th Ave, Tucson, AZ 85705, USA",+1 520-622-5919,car_repair,fourth-ave-downtown,https://maps.google.com/?q=Arizona%20Fleet%20Rebuilders%20530%20N%207th%20Ave%2C%20Tucson%2C%20AZ%2085705%2C%20USA,,1,,,0,no website,304,false,ChIJ6Rq-yh5x1oYRkKPLbW4--GA,5,3,arizonafleetrebuilders.com; arizonafleetrebuilderstucson.com
AFR Collision And Refinish,"530 N 7th Ave, Tucson, AZ 85705, USA",+1 520-622-5919,car_repair,fourth-ave-downtown,https://maps.google.com/?q=AFR%20Collision%20And%20Refinish%20530%20N%207th%20Ave%2C%20Tucson%2C%20AZ%2085705%2C%20USA,,1,,,0,no website,305,false,ChIJl9frtB5x1oYRGH3mldka1Cs,5,8,afrcollisionandrefinish.com; afrcollisionandrefinishtucson.com
SGWraps LLC,"529 N Ferro Ave, Tucson, AZ 85705, USA",+1 520-358-2767,car_repair,fourth-ave-downtown,https://maps.google.com/?q=SGWraps%20LLC%20529%20N%20Ferro%20Ave%2C%20Tucson%2C%20AZ%2085705%2C%20USA,,1,,,0,no website,306,false,ChIJK1pWy5xx1oYRPUzPh5di8do,5,15,sgwrapstucson.com; sgwrapsaz.com
Kustom Rims & More,"512 N 6th Ave, Tucson, AZ 85705, USA",+1 520-623-3974,car_repair,fourth-ave-downtown,https://maps.google.com/?q=Kustom%20Rims%20%26%20More%20512%20N%206th%20Ave%2C%20Tucson%2C%20AZ%2085705%2C%20USA,,1,,,0,no website,307,false,ChIJq6qqqk9x1oYRMcMZM_8Dnng,5,17,kustomrimsmore.com; kustomrimsmoretucson.com
"Aesthetic Auto Spa - Paint Protection Film, Ceramic Coating, and Window Tint","612 N 7th Ave, Tucson, AZ 85705, USA",+1 520-372-4822,car_repair,fourth-ave-downtown,https://maps.google.com/?q=Aesthetic%20Auto%20Spa%20-%20Paint%20Protection%20Film%2C%20Ceramic%20Coating%2C%20and%20Window%20Tint%20612%20N%207th%20Ave%2C%20Tucson%2C%20AZ%2085705%2C%20USA,http://www.aestheticautospa.com/,2,wordpress,GoDaddy.com,0,has website,308,false,ChIJ9dbu5Hpz1oYR--PCqA1mgpQ,4.9,169,
Primarily Japanese Auto Service,"600 N Stone Ave, Tucson, AZ 85705, USA",+1 520-341-6899,car_repair,fourth-ave-downtown,https://maps.google.com/?q=Primarily%20Japanese%20Auto%20Service%20600%20N%20Stone%20Ave%2C%20Tucson%2C%20AZ%2085705%2C%20USA,https://www.primarilyjapanese.com/?utm_campaign=gmb&utm_medium=organic&utm_source=googlemybusiness,2,wordpress,Register.com - Network Solutions,0,has website,309,false,ChIJY_VUJhlx1oYR17q6DGeIn4M,4.8,1083,
Outdoor Cover Warehouse,"616 N Stone Ave, Tucson, AZ 85705, USA",+1 520-829-9045,car_repair,fourth-ave-downtown,https://maps.google.com/?q=Outdoor%20Cover%20Warehouse%20616%20N%20Stone%20Ave%2C%20Tucson%2C%20AZ%2085705%2C%20USA,https://www.outdoorcoverwarehouse.com/Tucson-Arizona-03?utm_source=google&utm_medium=gmb&utm_campaign=Tucson-Arizona-03,2,,DreamHost,0,has website,310,false,ChIJx-_2Vnhx1oYRCKunBCWeW2w,,,
Arizona Truck Outfitters,"625 N Stone Ave, Tucson, AZ 85705, USA",+1 520-624-6975,car_repair,fourth-ave-downtown,https://maps.google.com/?q=Arizona%20Truck%20Outfitters%20625%20N%20Stone%20Ave%2C%20Tucson%2C%20AZ%2085705%2C%20USA,https://aztruckoutfitterstucson.com/,2,wordpress,GoDaddy.com,0,has website,311,false,ChIJVxM62Rhx1oYR-0x77ElWH1c,4.6,157,
Tucson RPM Mobile Mechanic,"328 N 4th Ave, Tucson, AZ 85705, USA",+1 520-636-7671,car_repair,fourth-ave-downtown,https://maps.google.com/?q=Tucson%20RPM%20Mobile%20Mechanic%20328%20N%204th%20Ave%2C%20Tucson%2C%20AZ%2085705%2C%20USA,,1,,,0,no website,313,false,ChIJxaBJOwBx1oYRoR6XBkzW6B4,3.7,3,tucsonrpmmobilemechanic.com; tucsonrpmmobilemechanictucson.com
Sooters Auto Service,"429 E 6th St, Tucson, AZ 85705, USA",+1 520-623-1002,car_repair,fourth-ave-downtown,https://maps.google.com/?q=Sooters%20Auto%20Service%20429%20E%206th%20St%2C%20Tucson%2C%20AZ%2085705%2C%20USA,https://www.sootersauto.com/,2,wordpress,GKG.Net,0,has website,314,false,ChIJf0kM7Rxx1oYRNbxwXhqTJGA,4.7,160,
Merle's Automotive Supply,"33 W University Blvd, Tucson, AZ 85705, USA",+1 520-622-3526,car_repair,fourth-ave-downtown,https://maps.google.com/?q=Merle%27s%20Automotive%20Supply%2033%20W%20University%20Blvd%2C%20Tucson%2C%20AZ%2085705%2C%20USA,http://www.merlesauto.com/,2,custom/unknown,Network Solutions,0,has website,315,false,ChIJ0eLHXRhx1oYRjmlpSuOjLfw,4.6,158,
PDR Mobile,"215 N Court Ave, Tucson, AZ 85701, USA",+1 800-940-3010,car_repair,fourth-ave-downtown,https://maps.google.com/?q=PDR%20Mobile%20215%20N%20Court%20Ave%2C%20Tucson%2C%20AZ%2085701%2C%20USA,https://pdrmobile.com/about/contact,2,,GoDaddy.com,0,has website,316,false,ChIJCb1Bhh9x1oYRUVzsZhwKbXE,,,
Honris Auto Clinic,"439 E 7th St, Tucson, AZ 85705, USA",,car_repair,fourth-ave-downtown,https://maps.google.com/?q=Honris%20Auto%20Clinic%20439%20E%207th%20St%2C%20Tucson%2C%20AZ%2085705%2C%20USA,,1,,,0,no website,317,false,ChIJ9b_Az_9x1oYR4UkNR_EXaAg,,,honrisautoclinic.com; honrisautoclinictucson.com
520 Auto Glass,"703 N Main Ave, Tucson, AZ 85705, USA",+1 520-406-3539,car_repair,fourth-ave-downtown,https://maps.google.com/?q=520%20Auto%20Glass%20703%20N%20Main%20Ave%2C%20Tucson%2C%20AZ%2085705%2C%20USA,http://520autoglass.com/,2,custom/unknown,GoDaddy.com,0,has website,318,false,ChIJ3aXcTc3__iMRSyhjO-6d1A8,4.9,39,
Digital Printz,"703 N Main Ave, Tucson, AZ 85705, USA",+1 520-275-0118,car_repair,fourth-ave-downtown,https://maps.google.com/?q=Digital%20Printz%20703%20N%20Main%20Ave%2C%20Tucson%2C%20AZ%2085705%2C%20USA,https://www.digitalprintz.us/,2,custom/unknown,GoDaddy.com,0,has website,319,false,ChIJC5T7Yb171oYR2Cbh_rFLIXc,5,53,
Trailer Rental at U-Haul,"450 N Freeway, Tucson, AZ 85701, USA",+1 520-777-9159,car_repair,fourth-ave-downtown,https://maps.google.com/?q=Trailer%20Rental%20at%20U-Haul%20450%20N%20Freeway%2C%20Tucson%2C%20AZ%2085701%2C%20USA,https://www.uhaul.com/Locations/Trailer-Rentals-near-Tucson-AZ-85701/828074/?utm_source=gmb&utm_medium=trailer&utm_campaign=uhaulsmlm&utm_content=828074,2,,CSC Corporate Domains,0,has website,320,false,ChIJh7AiDg9x1oYRp91zNMnrz6U,2,2,
Trailer Hitches at U-Haul,"450 N Freeway, Tucson, AZ 85701, USA",+1 520-777-9159,car_repair,fourth-ave-downtown,https://maps.google.com/?q=Trailer%20Hitches%20at%20U-Haul%20450%20N%20Freeway%2C%20Tucson%2C%20AZ%2085701%2C%20USA,https://www.uhaul.com/Locations/Trailer-Hitches-near-Tucson-AZ-85701/828074/?utm_source=gmb&utm_medium=hitch&utm_campaign=uhaulsmlm&utm_content=828074,2,,CSC Corporate Domains,0,has website,321,false,ChIJnzBJg7Vx1oYRa5p4yNa_q-A,5,5,
Wood-Oberholtzer,"214 E Mabel St, Tucson, AZ 85705, USA",+1 520-622-7521,car_repair,fourth-ave-downtown,https://maps.google.com/?q=Wood-Oberholtzer%20214%20E%20Mabel%20St%2C%20Tucson%2C%20AZ%2085705%2C%20USA,,1,,,0,no website,322,false,ChIJna93ShFx1oYRluqO5JHNcSw,4.9,74,woodoberholtzertucson.com; woodoberholtzeraz.com
Caliber Auto Glass,"721 E 12th St, Tucson, AZ 85719, USA",+1 888-461-0010,car_repair,fourth-ave-downtown,https://maps.google.com/?q=Caliber%20Auto%20Glass%20721%20E%2012th%20St%2C%20Tucson%2C%20AZ%2085719%2C%20USA,https://www.caliber.com/find-a-location/Tucson-glass-85719?utm_source=google&utm_medium=gbp-profile&utm_campaign=webform-GBPwebsite&utm_content=&utm_term=&utm_id=0967,2,custom/unknown,Network Solutions,0,has website,323,false,ChIJccn0r6511oYRg82l9vyYKnI,4.9,62,
Mister Car Wash South Campus Headquarters,"415 N 6th Ave, Tucson, AZ 85705, USA",+1 520-615-4000,car_wash,fourth-ave-downtown,https://maps.google.com/?q=Mister%20Car%20Wash%20South%20Campus%20Headquarters%20415%20N%206th%20Ave%2C%20Tucson%2C%20AZ%2085705%2C%20USA,http://www.mistercarwash.com/,2,wordpress,Network Solutions,0,has website,324,false,ChIJdbOEmx5x1oYR5cwF7bnrL2A,4.1,17,
Mister Car Wash Headquarters,"222 East 5th Street, Tucson, AZ 85705, USA",+1 520-615-4000,car_wash,fourth-ave-downtown,https://maps.google.com/?q=Mister%20Car%20Wash%20Headquarters%20222%20East%205th%20Street%2C%20Tucson%2C%20AZ%2085705%2C%20USA,https://mistercarwash.com/,2,wordpress,Network Solutions,0,has website,325,false,ChIJSyyzi0Zx1oYR9-A3MTkYKp0,2.6,110,
Kevin’s Auto shine 520,"127 S 4th Ave, Tucson, AZ 85713, USA",+1 708-275-5896,car_wash,fourth-ave-downtown,https://maps.google.com/?q=Kevin%E2%80%99s%20Auto%20shine%20520%20127%20S%204th%20Ave%2C%20Tucson%2C%20AZ%2085713%2C%20USA,,1,,,0,no website,326,false,ChIJFbl0KV9x1oYRJur8ap_zLR0,,,kevinsautoshine520.com; kevinsautoshine520tucson.com
Mister Car Wash,"730 E Broadway Blvd, Tucson, AZ 85719, USA",+1 520-623-2923,car_wash,fourth-ave-downtown,https://maps.google.com/?q=Mister%20Car%20Wash%20730%20E%20Broadway%20Blvd%2C%20Tucson%2C%20AZ%2085719%2C%20USA,https://mistercarwash.com/store/euclid/?utm_source=google&utm_medium=organic&utm_campaign=gbp,2,wordpress,Network Solutions,0,has website,327,false,ChIJZVdUZYFx1oYRKOn4M-v7n7k,4.4,371,
Viking Car Wash,"1120 S 6th Ave, Tucson, AZ 85701, USA",+1 520-882-2702,car_wash,fourth-ave-downtown,https://maps.google.com/?q=Viking%20Car%20Wash%201120%20S%206th%20Ave%2C%20Tucson%2C%20AZ%2085701%2C%20USA,http://vikingcarwashtucson.com/,2,custom/unknown,Cloudflare,0,has website,328,false,ChIJlbWMwY5x1oYR35JMM0HYFCU,2.7,177,
Car Wash,"420 W 22nd St, Tucson, AZ 85713, USA",,car_wash,fourth-ave-downtown,https://maps.google.com/?q=Car%20Wash%20420%20W%2022nd%20St%2C%20Tucson%2C%20AZ%2085713%2C%20USA,,1,,,0,no website,329,false,ChIJrd-izZlx1oYR5MHcANcoLY8,3.7,106,all taken
Auto Wash Express,"1435 W St Marys Rd, Tucson, AZ 85745, USA",+1 520-261-5865,car_wash,fourth-ave-downtown,https://maps.google.com/?q=Auto%20Wash%20Express%201435%20W%20St%20Marys%20Rd%2C%20Tucson%2C%20AZ%2085745%2C%20USA,http://www.azautowashexpress.com/,2,custom/unknown,Amazon Registrar,0,has website,330,false,ChIJEZRZWMRx1oYRgnhIhyFTK5M,3.7,138,
Car Genie Mobile Car Wash and Detail,"1788 E Speedway Blvd, Tucson, AZ 85719, USA",+1 877-339-3133,car_wash,fourth-ave-downtown,https://maps.google.com/?q=Car%20Genie%20Mobile%20Car%20Wash%20and%20Detail%201788%20E%20Speedway%20Blvd%2C%20Tucson%2C%20AZ%2085719%2C%20USA,https://www.cargeniemobiledetail.com/,2,custom/unknown,Tucows Domains Inc.,0,has website,331,false,ChIJG_Ta0Khx1oYRpspmOD_ppkQ,2.7,6,
Hurricane Car Wash,"909 E 22nd St, Tucson, AZ 85713, USA",+1 520-345-2648,car_wash,fourth-ave-downtown,https://maps.google.com/?q=Hurricane%20Car%20Wash%20909%20E%2022nd%20St%2C%20Tucson%2C%20AZ%2085713%2C%20USA,https://dynamitecwc.com/hurricane-car-wash/,2,custom/unknown,GoDaddy.com,0,has website,332,false,ChIJpVvhZPRw1oYRr91Q6OGoZBs,3,178,
The Boss Car Wash,"850 W Grant Rd, Tucson, AZ 85705, USA",+1 520-882-0794,car_wash,fourth-ave-downtown,https://maps.google.com/?q=The%20Boss%20Car%20Wash%20850%20W%20Grant%20Rd%2C%20Tucson%2C%20AZ%2085705%2C%20USA,,1,,,0,no website,333,false,ChIJK9nrZGRx1oYR7z3H-eFBAL8,4.4,125,bosscarwashtucson.com; bosscarwashaz.com
Truck wash and Flying AZ I-10,"Tucson, AZ 85705, USA",,car_wash,fourth-ave-downtown,https://maps.google.com/?q=Truck%20wash%20and%20Flying%20AZ%20I-10%20Tucson%2C%20AZ%2085705%2C%20USA,,1,,,0,no website,334,false,ChIJAWI7dwBx1oYRUl1T0GBTAQc,,,truckwashandflyingazi10.com; truckwashandflyingazi10tucson.com
Sparkle Cleaners - Drachman,"16 W Drachman St, Tucson, AZ 85705, USA",+1 520-438-5788,laundry,fourth-ave-downtown,https://maps.google.com/?q=Sparkle%20Cleaners%20-%20Drachman%2016%20W%20Drachman%20St%2C%20Tucson%2C%20AZ%2085705%2C%20USA,http://www.sparklecleaners.com/,2,custom/unknown,Network Solutions,0,has website,335,false,ChIJh-5m0BVx1oYRdrMihBNDBDY,4.7,823,
Mendel's Wife the Tailor - Stone,"1495 N Stone Ave #305, Tucson, AZ 85705, USA",+1 520-464-4649,laundry,fourth-ave-downtown,https://maps.google.com/?q=Mendel%27s%20Wife%20the%20Tailor%20-%20Stone%201495%20N%20Stone%20Ave%20%23305%2C%20Tucson%2C%20AZ%2085705%2C%20USA,https://www.sparklecleaners.com/alterations-repairs/,2,custom/unknown,Network Solutions,0,has website,336,false,ChIJj0RpyBVx1oYRkwEZBIju9R8,4.1,70,
